ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
UNPD_subset_A_67,O(O)[C@@]1C/C(=C/C=C\2/[C@]3[C@@](C)([C@@]([C@@](/C=C/[C@@](C(C)C)C)C)CC3)CCC/2)/C(=C)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f7fe60>,C=C1CC[CH]C/C1=C/C=C1\CCCC2[CH]CC[C]12,<rdkit.Chem.rdchem.Mol object at 0x7a508233d690>
UNPD_subset_A_68,O=C(O[C@]1[C@]2C(=C)C(=O)O[C@@]2/C=C(/C)\[C@@](OC(=O)C)C[C@]2O[C@@]2C1)C(=C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f7fed0>,C=C1[C]2[CH]C[C]3O[C]3C[CH]/C=C\[C]2OC1=O,<rdkit.Chem.rdchem.Mol object at 0x7a508233d700>
UNPD_subset_A_69,O(C)C=1C(=O)[C@]2(C)[C@@]3[C@]4(C)[C@]([C@@](O)(C)[C@](O)[C@]3O)C[C@](OC)O[C@@]4C[C@]2CC=1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f7ff40>,O=C1C=CC[C]2C[C]3O[CH]C[C]4C[CH][CH][C](C43)C21,<rdkit.Chem.rdchem.Mol object at 0x7a508233d770>
UNPD_subset_A_70,O=C(C)C1C[C@]2(C)[C@@](C)CC(=O)CC2=CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80040>,O=C1C[CH]C2CCCC=C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233d7e0>
UNPD_subset_A_71,O=C(O[C@]1[C@](O)[C@](O)[C@@](O)[C@](C)O1)C=Cc1ccc(O)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f800b0>,O=C(C=Cc1ccccc1)O[C]1[CH][CH][CH][CH]O1,<rdkit.Chem.rdchem.Mol object at 0x7a508233d850>
UNPD_subset_A_72,O[C@@]1C(C)(C)[C@]2[C@@](C)(C3=C([C@]4(C)[C@](C)([C@]5[C@@](C)([C@@](C(C)C)CC5)CC4)CC3)CC2)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80120>,[CH]1CCC2[C](C1)CCC1=C2CCC2[C]3CC[CH]C3CCC12,<rdkit.Chem.rdchem.Mol object at 0x7a508233d8c0>
UNPD_subset_A_73,C(=C)[C@@]1(C)O[C@@]2(C)[C@](C)CCC(=C)[C@]2CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80190>,C=C1CC[CH]C2OCCC[C]12,<rdkit.Chem.rdchem.Mol object at 0x7a508233d930>
UNPD_subset_A_74,O=C1C(C)C[C@@]2C3=CC4C(=O)O[C@@](CC4=O)C[C@](O)C[C@]3C=CC12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80200>,O=C1CC[C]2C3=CC4C(=O)C[C](C[CH]C[C]3C=CC21)OC4=O,<rdkit.Chem.rdchem.Mol object at 0x7a508233d9a0>
UNPD_subset_A_75,S(C)C=1C(=O)n2c3c(c4c2cccc4)ccnc3C=1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80270>,O=c1ccc2nccc3c4ccccc4n1c23,<rdkit.Chem.rdchem.Mol object at 0x7a508233da10>
UNPD_subset_A_76,O[C@@]1[C@@]2[C@]3(C)[C@](C)([C@]4[C@@](C)(CC3)CC[C@@](C)[C@@]4C)CC[C@@]2(C)[C@]2[C@@](C)([C@@](C)CCC2)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f802e0>,[CH]1[CH][C]2C(CC1)CCC1[C]3[CH]CC4[CH]CCC[C]4C3CCC21,<rdkit.Chem.rdchem.Mol object at 0x7a508233da80>
UNPD_subset_A_77,O(C)N1c2c([C@@]3(C(C=C)(C)C)[C@@]41N(C(=O)C(OC)=C3)C(=Cc1nc[nH]c1)C(=O)N4)cccc2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80350>,O=C1N[C@@]23Nc4ccccc4C2C=CC(=O)N3C1=Cc1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x7a508233daf0>
UNPD_subset_A_78,S(/C=C\C(=O)O[C@@]1C[C@](C)[C@]2(C)[C@@]([C@@](O)c3occ(C)c3C2)C1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f803c0>,[CH]1C[CH]C2Cc3ccoc3[CH][C]2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233db60>
UNPD_subset_A_79,O(C)c1c(OC)c2[C@](OC)[C@](OC)[C@](c3ccccc3)Oc2c2c1occ2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80430>,[CH]1[CH]c2ccc3occc3c2O[C]1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508233dbd0>
UNPD_subset_A_80,O=C1C(C)(C)[C@]2[C@](C)(C=C1)[C@@]1[C@@]([C@](O)C2)C=2[C@](C)([C@]([C@]3[C@](OC)O[C@@]([C@@](O)C(O)(C)C)C3)CC=2)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f804a0>,O=C1C=CC2[C](C[CH][C]3[C]2CCC2[C]([C]4[CH]O[CH]C4)CC=C32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233dc40>
UNPD_subset_A_81,C[C@]1[C@]23Nc4c(cccc4)[C@@]42[C@]2N(CC4)CCC[C@]12CC3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80510>,[CH]1[C@@]23CCCN4CC[C@]5([C]42)c2ccccc2N[C@@]15CC3,<rdkit.Chem.rdchem.Mol object at 0x7a508233dcb0>
UNPD_subset_A_82,O=C(O)[C@@]12[C@]([C@](C(O)(C)C)CC1)[C@@]1[C@](C)([C@@]3(C)[C@@]([C@]4(C)[C@](C(C)(C)C(=O)CC4)CC3)CC1)CC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80580>,O=C1CCC2[C](CCC3[C]2CC[C]2[C]4[CH]CCC4CCC23)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233dd20>
UNPD_subset_A_83,OC([C@](O)/C=C/[C@](O)(C)[C@]1CC=C(C)CC1)(C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f805f0>,[CH]1CC=CCC1,<rdkit.Chem.rdchem.Mol object at 0x7a508233dd90>
UNPD_subset_A_84,O=C(O[C@@]1C(C)=C2[C@](O)([C@]3(C)O[C@@]3C2)[C@@]2OC(=O)C(=C)[C@@]2[C@]1O)C=C(C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80660>,C=C1[C]2[CH][CH]C=C3C[C]4OC4C3[C]2OC1=O,<rdkit.Chem.rdchem.Mol object at 0x7a508233de00>
UNPD_subset_A_85,O[C@@]1/C(/C)=C/[C@](O)C/C(/C)=C/CC/C(/C)=C/C[C@](C(=C)C)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f806d0>,[CH]1/C=C/[CH]C/C=C/CC/C=C/C[CH]C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233de70>
UNPD_subset_A_86,CN1Cc2c(cccc2)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80740>,c1ccc2c(c1)CCNC2,<rdkit.Chem.rdchem.Mol object at 0x7a508233dee0>
UNPD_subset_A_87,O[C@@](/C=C/C=C(C)C)(C)[C@]1[C@@]2[C@]3(C(C)=CC1)[C@]2[C@](C)CC3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f807b0>,[CH]1CC=C[C@]23CC[CH][C]2[C]13,<rdkit.Chem.rdchem.Mol object at 0x7a508233df50>
UNPD_subset_A_88,O=C1[C@](O)(C)CCC(C(O)(C)C)=C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80820>,O=C1C=CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7a508233dfc0>
UNPD_subset_A_89,O(C)c1c(O)c2-c3c(cc(OC)c(OC)c3)C[C@@]3NC[C@](O)c(c23)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80890>,[CH]1CN[C]2Cc3ccccc3-c3cccc1c32,<rdkit.Chem.rdchem.Mol object at 0x7a508233e030>
UNPD_subset_A_90,O=C(C)c1c(C)cc(O)c2c(O)c3c(O)cccc3c(-c3c4c(c(O)c5C(=O)C[C@@](O)(C)C(C(=O)C)c35)c(O)ccc4)c12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80900>,O=C1CCCc2c1cc1ccccc1c2-c1c2ccccc2cc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a508233e0a0>
UNPD_subset_A_91,O[C@]1[C@@](O)C[C@](C)[C@](O)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80970>,[CH]1[CH]C[CH][CH]C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233e110>
UNPD_subset_A_92,C(C#Cc1sc(C#CC=C)cc1)#CC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f809e0>,c1ccsc1,<rdkit.Chem.rdchem.Mol object at 0x7a508233e180>
UNPD_subset_A_93,O=C(O[C@]1[C@](C(C)C)CC[C@@]2(C)[C@@]1C(=C)CCC2)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80a50>,C=C1CCCC2CC[CH][CH][C]12,<rdkit.Chem.rdchem.Mol object at 0x7a508233e1f0>
UNPD_subset_A_94,O(C)c1cc2C(=O)C(OC)=C(N(C)c2cc1)c1ccccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80ac0>,O=c1cc(-c2ccccc2)[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a508233e260>
UNPD_subset_A_95,O=C1C(C)C=C2[C@](C(C)C)CCC(=C)[C@]3[C@]2([C@@](C)CC3)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80b30>,C=C1CC[CH]C2=CCC(=O)C[C@]23[CH]CC[C]13,<rdkit.Chem.rdchem.Mol object at 0x7a508233e2d0>
UNPD_subset_A_96,O=C1C(=C)C=C(C)[C@@](O)[C@@](C)/C=C/[C@@](O)C=CC(C)C(=O)C[C@@](O)[C@@](C)/C=C\C=CC=CC(=O)Nc2c(O)c3c(c(O)c2)c1c(O)c(C)c3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80ba0>,C=C1C=C[CH][CH]/C=C/[CH]C=CCC(=O)C[CH][CH]/C=C\C=CC=CC(=O)Nc2ccc3c(cccc3c2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7a508233e340>
UNPD_subset_A_97,S(=O)(=O)(c1ccccc1)c1ccccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80c10>,O=S(=O)(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508233e3b0>
UNPD_subset_A_98,Oc1c(C)cc(C)c2c1c(O)oc2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80c80>,c1ccc2cocc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a508233e420>
UNPD_subset_A_99,O=C1[C@]2([C@](O)(C)[C@]3OC(=O)C(O)[C@]4([C@]2(O)CC[C@]4C)C3)CO1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80cf0>,O=C1C[C@]23[CH]CCC2[C@]2(COC2=O)C[C](C3)O1,<rdkit.Chem.rdchem.Mol object at 0x7a508233e490>
UNPD_subset_A_100,O=C(O[C@@]1[C@](O)C(=C)[C@]2[C@](C(C)=CC2)[C@]2OC(=O)C(=C)[C@]12)C(=CC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80d60>,C=C1[CH][CH][C]2[C](OC(=O)C2=C)[C]2C=CC[C]21,<rdkit.Chem.rdchem.Mol object at 0x7a508233e500>
UNPD_subset_A_101,O=C1[C@@]2(O)C(C)=CO[C@]2[C@]2(C)C(C)=CCC(=O)C2C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80dd0>,O=C1CC2C(=O)CC=CC2[C]2OC=CC21,<rdkit.Chem.rdchem.Mol object at 0x7a508233e570>
UNPD_subset_A_102,O=C1C(C(C)C)=C2[C@](C)(C1)CC[C@@]1(C)[C@@]3(C)[C@@]([C@]4(C)[C@](C(C)(C)C(=O)CC4)CC3)CCC21,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80e40>,O=C1C=C2C(CCC3C4CC[C]5CC(=O)CCC5[C]4CCC23)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233e5e0>
UNPD_subset_A_103,O=C1C(=C)[C@@]2[C@](O1)C[C@]1(C)C(=C(C)[C@](OO)CC1)C2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80eb0>,C=C1[C]2CC3=C[CH]CCC3C[C]2OC1=O,<rdkit.Chem.rdchem.Mol object at 0x7a508233e650>
UNPD_subset_A_104,O([C@]1[C@](O)[C@@](O)[C@](O)CO1)[C@@]1C(C)(C)[C@@]2[C@@](O)[C@](O)[C@]3[C@@]4(C)[C@@](C)([C@]5[C@](C)C[C@@]6[C@@](C(O)(C)C)O[C@]5(O6)C4)CC[C@]43[C@@]2(C4)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80f20>,[CH]1[CH]CO[C](O[C]2CC[C@]34C[C@]35CCC3[C]6[CH]C[C]7[CH]O[C@@]6(CC3[C]5[CH][CH][C]4C2)O7)[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a508233e6c0>
UNPD_subset_A_105,O(C)c1ccc(C=2Oc3c(-c4c(O)cc(O)c5C(=O)C=C(c6ccc(O)cc6)Oc45)c(O)cc(O)c3C(=O)C=2)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f80f90>,O=c1cc(-c2ccccc2)oc2c(-c3cccc4c(=O)cc(-c5ccccc5)oc34)cccc12,<rdkit.Chem.rdchem.Mol object at 0x7a508233e730>
UNPD_subset_A_106,O=C1[C@@]2(C)[C@@](O)([C@](O)C[C@@]3[C@@]2C[C@@]2(O)[C@]4(C)[C@](O)([C@](C)[C@@]([C@]5[C@@]6(C)[C@@](C)([C@@](O)O5)O6)O2)CC[C@@]34)C=CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81000>,O=C1CC=CC2[CH]C[C]3[C](CC4O[C]([C]5O[CH]C6OC56)[CH]C5CC[C]3C54)C12,<rdkit.Chem.rdchem.Mol object at 0x7a508233e7a0>
UNPD_subset_A_107,OC(C(C(C=C)(C)C)=C)(C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81070>,,<rdkit.Chem.rdchem.Mol object at 0x7a508233e810>
UNPD_subset_A_108,O=C1c2c(OC3=C1COC(C)=C3)cc(O)c(O)c2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f810e0>,O=c1c2c(oc3ccccc13)C=COC2,<rdkit.Chem.rdchem.Mol object at 0x7a508233e880>
UNPD_subset_A_109,O(C)c1cc(O)cc(C=C2O[C@@](O)CC(=O)C2)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81150>,O=C1C[CH]OC(=Cc2ccccc2)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233e8f0>
UNPD_subset_A_110,O[C@]1C(=C(C)C)CC2=C(C)CCC[C@]2(C)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f811c0>,C=C1[CH]CC2CCCC=C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233e960>
UNPD_subset_A_111,O(C)C1=C(O)C2=C(O)C=3C(C(O)=C2C(OC)=C1)=COC(=C)C=3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81230>,C=C1C=c2cc3ccccc3cc2=CO1,<rdkit.Chem.rdchem.Mol object at 0x7a508233e9d0>
UNPD_subset_A_112,O=C(O[C@@]1[C@@]2(C)[C@@](C(C)(C)[C@](OC(=O)c3ccccc3)C1)CC[C@@]1(C)C=3[C@](C)([C@]([C@]4C[C@@](O)[C@](O)C(C)(C)OC4)CC=3)CC[C@]21)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f812a0>,O=C(O[C@]1C[CH]C2[C](CCC3[C]2CCC2C3=CC[C@@]2[C]2C[CH][CH]COC2)C1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508233ea40>
UNPD_subset_A_113,O(C)[C@@]12O[C@@](OO)C=C1CC[C@]1(C)C(=C)[C@@](C)C[C@]2C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81310>,C=C1[CH]C[C]2CC1CCC1=C[CH]OC21,<rdkit.Chem.rdchem.Mol object at 0x7a508233eab0>
UNPD_subset_A_114,O(C)c1c(OC)ccc(C=C)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81380>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508233eb20>
UNPD_subset_A_115,O=C(O[C@]1[C@@]2(C)[C@](C)([C@]3[C@]4([C@@]5([C@](C(C)(C)[C@@](O[C@]6[C@](O)[C@@](O)[C@](OC(=O)C)CO6)CC5)CC3)C4)C1)C[C@@]1O[C@@]3(O[C@](O)[C@@]4(C)O[C@@]34)C[C@@](C)[C@]21)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f813f0>,[CH]1[CH]CO[C](O[C]2CC[C@]34C[C@]35C[CH]C3[C]6[CH]C[C@]7(O[CH]C8O[C]87)O[C]6CC3[C]5CC[C]4C2)[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a508233eb90>
UNPD_subset_A_116,O(O)[C@]12C(=C)CCC[C@]1(C)CC[C@@](C(=C)C)C2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81460>,C=C1CCCC2CC[CH]CC12,<rdkit.Chem.rdchem.Mol object at 0x7a508233ec00>
UNPD_subset_A_117,O=C1C(C)(C)[C@]2[C@@](C)([C@@]3[C@@](C)([C@](O)C2)[C@@]24[C@@]([C@]([C@@]5C[C@@](O)[C@](C(O)(C)C)OC5)CC2)(C4)CC3)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f814d0>,O=C1CCC2[C](C[CH]C3[C]2CC[C@]24C[C@]32CC[C]4[C]2C[CH][CH]OC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233ec70>
UNPD_subset_A_118,O=C1[C@](O)(C)CC(=O)C=C(C=Cc2cc(O)c(O)cc2)O1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81540>,O=C1C=C(C=Cc2ccccc2)OC(=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a508233ece0>
UNPD_subset_A_119,O=C1c2c(O)c3c(c(O)c2[C@]2(C)[C@]([C@@]4(C)[C@](C4)CC2)C1)oc(C)c3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f815b0>,O=C1C[C]2C3C[C]3CCC2c2cc3occc3cc21,<rdkit.Chem.rdchem.Mol object at 0x7a508233ed50>
UNPD_subset_A_120,O=C(O[C@@]1C(C)(C)[C@@]2[C@](C)(C(=O)C=CC3C(C)C(=O)C(C(=O)C2)C3)[C@@](O)C1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81620>,O=C1C=CC2CC(=O)C(C2)C(=O)C[C]2C[CH]C[CH]C21,<rdkit.Chem.rdchem.Mol object at 0x7a508233edc0>
UNPD_subset_A_121,O(C)c1c(C)c(O)c2C(=O)C=C(c3ccc(OC)cc3)Oc2c1C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81690>,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a508233ee30>
UNPD_subset_A_122,O(C)c1c(C)c(O)c2c(O)c3C(=O)C[C@](O)(C)Cc3cc2c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81700>,O=C1CCCc2cc3ccccc3cc21,<rdkit.Chem.rdchem.Mol object at 0x7a508233eea0>
UNPD_subset_A_123,O=[S@@]1S[C@@](C=C)CC=C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81770>,O=[S@]1C=CC[CH]S1,<rdkit.Chem.rdchem.Mol object at 0x7a508233ef10>
UNPD_subset_A_124,O=C1C(=CC)C[C@](C)[C@](O)(C)C(=O)OC[C@@]2[C@]3N(CC[C@]3O1)CC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f817e0>,C=C1C[CH]CC(=O)OC[C]2CCN3CC[C](OC1=O)[C]23,<rdkit.Chem.rdchem.Mol object at 0x7a508233ef80>
UNPD_subset_A_125,O=C(O[C@]1C=C2[C@@](OC)O[C@](O)[C@]3[C@]42[C@@](C(C)(C)[C@@]1C4)CC3)C(=CC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81850>,[CH]1C=C2[CH]O[CH][C]3CC[C]4C[C]1C[C@]342,<rdkit.Chem.rdchem.Mol object at 0x7a508233eff0>
UNPD_subset_A_126,O=C(O)C=1c2c(OC(=O)C=1)cccc2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f818c0>,O=c1ccc2ccccc2o1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f060>
UNPD_subset_A_127,Cc1scc2C(C)(C)CCCc12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81930>,c1scc2c1CCCC2,<rdkit.Chem.rdchem.Mol object at 0x7a508233f0d0>
UNPD_subset_A_128,O(C)c1c(C(C)C)c(OC)cc2[C@]3(C)[C@](C(C)(C)C(=O)CC3)CCc12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f819a0>,O=C1CCC2[C](CCc3ccccc32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f140>
UNPD_subset_A_129,O=C(O)C1=CCCC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81a10>,C1=CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f1b0>
UNPD_subset_A_130,O=C(O[C@@]1[C@]2(C)[C@@](OC(=O)c3ccccc3)CC[C@@](O)(C)[C@]32[C@](O)[C@](C(C)(C)O3)C1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81a80>,O=C(O[C]1CCC[C@@]23[CH][C](C[CH]C12)CO3)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f220>
UNPD_subset_A_131,O=C1O[C@@](C)[C@@]2[C@](/C=C/[C@]3N(C)[C@](C)CCC3)[C@@]3C(C=C12)CCCC3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81af0>,O=C1O[CH][C]2[C](/C=C/[C]3CCC[CH]N3)[C]3CCCCC3C=C21,<rdkit.Chem.rdchem.Mol object at 0x7a508233f290>
UNPD_subset_A_132,O=C(O[C@@]1[C@@]2(C)C(c3c(O)oc(O)c3)=CC=C2[C@]2(C)[C@](OC(=O)C)[C@](O)[C@@]3C(C)(C)C(=O)C=C[C@]3(C)[C@@]2[C@@]1OC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81b60>,O=C1C=CC2[C]([CH][CH]C3[C]2[CH][CH]C2C(c4ccoc4)=CC=C32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f300>
UNPD_subset_A_133,Clc1c(O)cc(O)c2C(=O)OC(C)C(O)c12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81bd0>,O=C1OCCc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a508233f370>
UNPD_subset_A_134,O=C1C(C)[C@@]2(O)C=C3[C@@](C)(C[C@]2O1)CCC[C@@]3C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81c40>,O=C1CC2C=C3[CH]CCCC3C[C]2O1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f3e0>
UNPD_subset_A_135,O=C1C(C)=CCC(C)(C)C2=C([C@](O)(C)CC2)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81cb0>,O=C1C=CCCC2=C(CCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f450>
UNPD_subset_A_136,O=C1C(C)[C@@]2C(C(=O)C(C)=C3C([C@@](O)(C)[C@](O)C3)C2)O1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81d20>,O=C1C[C]2CC3C[CH]CC3=CC(=O)C2O1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f4c0>
UNPD_subset_A_137,O=C1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]([C@@]([C@@]5(C)OC(C)(C)C=CC5)CC4)CC3)CC2)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81d90>,O=C1CCC2[C](CCC3[C]2CC[C]2[C](C4CC=CCO4)CCC23)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f530>
UNPD_subset_A_138,ClC(Cl)[C@@]1(O)c2c(O)cc(O)cc2C(=O)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81e00>,O=C1CCc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a508233f5a0>
UNPD_subset_A_139,O=C(O)[C@]1(C)C2[C@@](C)(c3c(O)cc(C(C)C)c(O)c3C=C2)C[C@](O)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81e70>,[CH]1CCC2C=Cc3ccccc3C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f610>
UNPD_subset_A_140,O(C)c1c(O)c2[C@](C)CC(=O)[C@@](O)(C(C)C)c2cc1C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81ee0>,O=C1C[CH]c2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f680>
UNPD_subset_A_141,O[C@@]12C(C)(C)[C@](O)[C@](O)[C@]1[C@@](O)(C)[C@@]1[C@]3([C@@](O)[C@](C(C)=C3)CC1)C[C@]2O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81f50>,[CH]1[CH][C]2C[C]3CC[C]4[CH][C@]3(C=C4)C[CH]C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f6f0>
UNPD_subset_A_142,O=C(C)C=1C(=O)C[C@]2(O)[C@@](C(C)C)CCC(C)C=12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f81fc0>,O=C1C=C2CCC[CH]C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f760>
UNPD_subset_A_143,Br[C@@]1C(C)(C)C[C@@](O)([C@@](O)[C@@]2[C@](OC(=O)C)C[C@]3(C)[C@@](Br)CC[C@](O)(C)[C@@]23)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f82030>,[CH]1CCC([CH][C]2[CH]CC3[CH]CCC[C]23)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f7d0>
UNPD_subset_A_144,O(C)c1c(O)c2c(cc1)C[C@@]1NCC[C@@]32C=C(OC)C(=O)C[C@]13,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f820a0>,O=C1C=C[C@@]23CCN[C](Cc4ccccc42)[C]3C1,<rdkit.Chem.rdchem.Mol object at 0x7a508233f840>
