ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
DB05154,FC(F)(F)Oc1ccc(CO[C@@]2COc3n(cc([N+](=O)[O-])n3)C2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f622d0>,c1ccc(CO[C]2COc3nccn3C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508231fa70>
DB05219,O(c1cc2c(B(O)OC2)cc1)c1ccc(C#N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62340>,B1OCc2cc(Oc3ccccc3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7a508231fae0>
DB05239,Ic1cc(F)c(Nc2c(F)c(F)ccc2C(=O)N2CC(O)([C@]3NCCCC3)C2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f623b0>,O=C(c1ccccc1Nc1ccccc1)N1CC([C]2CCCCN2)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508231fb50>
DB05246,O=C1N(C)C(=O)CC1(C)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62420>,O=C1CC(c2ccccc2)C(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x7a508231fbc0>
DB05260,O=[N+]([O-])[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62490>,,<rdkit.Chem.rdchem.Mol object at 0x7a508231fc30>
DB05271,Oc1c2c(ccc1)C[C@@](N(CCC)CCc1sccc1)CC2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62500>,c1csc(CCN[C]2CCc3ccccc3C2)c1,<rdkit.Chem.rdchem.Mol object at 0x7a508231fca0>
DB05273,[P+]([OH0])(=O)([O-])CN(C[P+]([OH0])(=O)[O-])CCN(C[P+]([OH0])(=O)[O-])C[P+]([OH0])(=O)[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62570>,,<rdkit.Chem.rdchem.Mol object at 0x7a508231fd10>
DB05294,Brc1cc(F)c(N=C2NC=Nc3c2cc(OC)c(OCC2CCN(C)CC2)c3)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f625e0>,c1ccc(N=c2[nH]cnc3cc(OCC4CCNCC4)ccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508231fd80>
DB05316,Fc1ccc(CN(C(=O)NCc2ccc(OCC(C)C)cc2)C2CCN(C)CC2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62650>,O=C(NCc1ccccc1)N(Cc1ccccc1)C1CCNCC1,<rdkit.Chem.rdchem.Mol object at 0x7a508231fdf0>
DB05381,NCCc1nc[nH]c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f626c0>,c1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x7a508231fe60>
DB05382,II,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62730>,,<rdkit.Chem.rdchem.Mol object at 0x7a508231fed0>
DB05389,[Cl+]([O-])[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f627a0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508231ff40>
DB05467,O=C(O)c1ccc(/C=C/c2c(Cn3nccc3)cc3C(C)(C)CCC(C)(C)c3c2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62810>,C(=C/c1cc2c(cc1Cn1cccn1)CCCC2)\c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320040>
DB05521,O=C(NC1CC1)C(=O)C(NC(=O)C1N(C(=O)[C@@](NC(=O)[C@@](NC(=O)c2nccnc2)C2CCCCC2)C(C)(C)C)C[C@]2[C@@]1CCC2)CCC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62880>,O=C(N[CH]C(=O)N1C[C]2CCC[C]2C1C(=O)NCC(=O)C(=O)NC1CC1)[C](NC(=O)c1cnccn1)C1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7a50823200b0>
DB05541,O=C(N)C(CC)N1C(=O)C[C@@](CCC)C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f628f0>,O=C1C[CH]CN1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320120>
DB05676,S(=O)(=O)(C[C@@](N1C(=O)c2c(NC(=O)C)cccc2C1=O)c1cc(OCC)c(OC)cc1)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62960>,O=C1c2ccccc2C(=O)N1[CH]c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320190>
DB05812,O[C@@]1CC=2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)(C(c5cnccc5)=CC4)CC3)CC=2)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f629d0>,[CH]1CCC2[C]3CCC4[C](CC=C4c4cccnc4)[C]3CC=C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320200>
DB05990,O=C(O)CC[C@@](C)[C@@]1[C@]2(C)[C@]([C@@]3[C@](O)[C@](CC)[C@]4[C@@](C)([C@]3CC2)CC[C@@](O)C4)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62a40>,[CH]1CCC2[C]([CH][CH][C]3[C]4CC[CH]C4CC[C]32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320270>
DB06016,Clc1c(Cl)cccc1N1CCN(CCC2CCC(NC(=O)N(C)C)CC2)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62ab0>,c1ccc(N2CCN(CCC3CCCCC3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823202e0>
DB06077,Fc1ccc(C(=O)CCCN2C[C@]3c4c5N([C@]3CC2)CCN(C)c5ccc4)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62b20>,O=C(CCCN1CC[C]2[C](C1)c1cccc3c1N2CCN3)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320350>
DB06083,Oc1c(C(C)C)c(O)cc(/C=C/c2ccccc2)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62b90>,C(=C/c1ccccc1)\c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823203c0>
DB06119,Clc1c([C@@](OC(=O)N)Cn2nncn2)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62c00>,[CH](Cn1ncnn1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320430>
DB06137,O=C(NCc1ccccc1)Cc1ncc(-c2ccc(OCCN3CCOCC3)cc2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62c70>,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823204a0>
DB06144,Clc1cc2c(C3CCN(CCN4C(=O)NCC4)CC3)cn(-c3ccc(F)cc3)c2cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62ce0>,O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320510>
DB06145,O=CC[C@@]1[C@](O[C@]2[C@](O)[C@@](N(C)C)[C@](O[C@@]3O[C@@](C)[C@](O)[C@@](O)(C)C3)[C@@](C)O2)[C@@](OC)[C@](O)CC(=O)O[C@](C)C/C=C/C=C/[C@](O[C@@]2O[C@](C)[C@@](N(C)C)CC2)[C@](C)C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62d50>,O=C1C[CH][CH][C@](O[C@]2[CH][CH][C@](O[C]3CC[CH][CH]O3)[CH]O2)[CH]C[CH][C@](O[C]2CC[CH][CH]O2)/C=C/C=C/C[CH]O1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320580>
DB06147,S(=O)(=O)(N=C1SC=CN1)c1ccc(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62dc0>,O=S(=O)(N=c1[nH]ccs1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823205f0>
DB06148,CN1CC2N(c3c(cccc3)Cc3c2cccc3)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62e30>,c1ccc2c(c1)Cc1ccccc1N1CCNCC21,<rdkit.Chem.rdchem.Mol object at 0x7a5082320660>
DB06149,Clc1c2Oc3c(O[C@]4[C@](NC(=O)CCCCCCCCC)[C@@](O)[C@](O)[C@@](CO)O4)c4Oc5c(Cl)cc(cc5)C[C@@]5C(=O)N[C@](C(=O)N[C@@](C(=O)NC6=C(O)NC(=C(O)NC(=C(O)O)c7c(c(OC8[C@@](O)[C@@](O)[C@](O)[C@@](CO)O8)cc(O)c7)-c7c(O)ccc6c7)[C@](O[C@]6[C@](NC(=O)C)[C@@](O)[C@](O)[C@@](CO)O6)c(c1)cc2)c(c3)c4)c1cc(O)cc(Oc2c(O)ccc([C@@](N)C(=O)N5)c2)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62ea0>,C=c1[nH]cc2[nH]cc(c3cccc(c3)c3c(OC4[CH][CH][CH][CH]O4)cccc13)NC(=O)[C]1NC(=O)[C]3NC(=O)[C](Cc4ccc(cc4)Oc4cc1cc(c4O[C]1[CH][CH][CH][CH]O1)Oc1ccc(cc1)[C]2O[C]1[CH][CH][CH][CH]O1)NC(=O)[CH]c1cccc(c1)Oc1cccc3c1,<rdkit.Chem.rdchem.Mol object at 0x7a50823206d0>
DB06150,S(=O)(=O)(N=C1NC(OC)=NC(OC)=C1)c1ccc(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62f10>,O=S(=O)(N=c1ccnc[nH]1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320740>
DB06151,SCC(NC(=O)C)C(=O)O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62f80>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823207b0>
DB06152,OC(C(NC(CCc1ccccc1)C)C)c1ccc(O)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f62ff0>,c1ccc(CCCNCCc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320820>
DB06153,CN1CCC(=C2c3c(scc3)CCc3c2cccc3)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63060>,c1ccc2c(c1)CCc1sccc1C2=C1CCNCC1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320890>
DB06154,O=[N+](OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-])[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f630d0>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082320900>
DB06155,Clc1c(-n2c(c(C)c(C(=O)NN3CCCCC3)n2)-c2ccc(Cl)cc2)ccc(Cl)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63140>,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320970>
DB06174,O(C)c1c(OC)ccc2[C@@]([C@@]3N(C)CCc4c3c(OC)c3OCOc3c4)OC(=O)c12,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f631b0>,O=C1O[C]([C]2NCCc3cc4c(cc32)OCO4)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a50823209e0>
DB06176,O=C1[C@](C(C)C)NC(=O)C(CC)=NC(=O)C2NC(=O)C(C(C)C)NC(=O)C[C@](O1)/C=C/CCSSC2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63220>,O=C1C=NC(=O)C2CSSCC/C=C/[C](CC(=O)NCC(=O)N2)OC(=O)[CH]N1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320a50>
DB06193,OC=1C2=C(NCCN)C=CC(=NCC=N)C2=C(O)C=2C=1C=CNC=2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63290>,N=c1cccc2cc3cc[nH]cc3cc12,<rdkit.Chem.rdchem.Mol object at 0x7a5082320ac0>
DB06196,O=C(O)[C@@](NC(=O)[C@]1N(C(=O)[C@@]2N(C(=O)[C@@](NC(=O)[C@@](NC(=O)CNC(=O)[C@]3N(C(=O)[C@]4N(C(=O)[C@@](NC(=O)C(N)CCCNC(=N)N)CCCN=C(N)N)CCC4)C[C@](O)C3)Cc3sccc3)CO)Cc3c(cccc3)C2)[C@@]2[C@](C1)CCCC2)CCCNC(=N)N,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63300>,O=C(CNC(=O)[C]1C[CH]CN1C(=O)[C]1CCCN1)N[C](Cc1cccs1)C(=O)N[CH]C(=O)N1Cc2ccccc2C[C]1C(=O)N1[CH]C[C]2CCCC[C]21,<rdkit.Chem.rdchem.Mol object at 0x7a5082320b30>
DB06201,Fc1c(Cn2nnc(C(=O)N)c2)c(F)ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63370>,c1ccc(Cn2ccnn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320ba0>
DB06202,O(CCN1CCCC1)c1ccc([C@]2[C@@](c3ccccc3)CCc3c2ccc(O)c3)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f633e0>,c1ccc([C@]2CCc3ccccc3[C@@]2c2ccc(OCCN3CCCC3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320c10>
DB06203,O=C1N(Cc2c(C#N)cccc2)C(N2C[C@](N)CCC2)=CC(=O)N1C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63450>,O=c1cc(N2C[CH]CCC2)n(Cc2ccccc2)c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320c80>
DB06204,Oc1cc([C@@]([C@](CN(C)C)C)CC)ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f634c0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320cf0>
DB06206,S(CCC(=O)O)C[C@]1O[C@]2[C@](O)[C@@](O)[C@@]1O[C@@]1[C@](O)[C@@](O)[C@@]([C@@](CSCCC(=O)O)O1)O[C@@]1[C@](O)[C@@](O)[C@@]([C@@](CSCCC(=O)O)O1)O[C@@]1[C@](O)[C@@](O)[C@@]([C@@](CSCCC(=O)O)O1)O[C@@]1[C@](O)[C@@](O)[C@@]([C@@](CSCCC(=O)O)O1)O[C@@]1[C@](O)[C@@](O)[C@@]([C@@](CSCCC(=O)O)O1)O[C@@]1[C@](O)[C@@](O)[C@@]([C@@](CSCCC(=O)O)O1)O[C@@]1[C@](O)[C@@](O)[C@@]([C@@](CSCCC(=O)O)O1)O2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63530>,[CH]1[CH][C]2O[CH][C]1O[C]1[CH][CH][C]([CH]O1)O[C]1[CH][CH][C]([CH]O1)O[C]1[CH][CH][C]([CH]O1)O[C]1[CH][CH][C]([CH]O1)O[C]1[CH][CH][C]([CH]O1)O[C]1[CH][CH][C]([CH]O1)O[C]1[CH][CH][C]([CH]O1)O2,<rdkit.Chem.rdchem.Mol object at 0x7a5082320d60>
DB06207,FC(F)(F)COc1c(OCCN[C@@](Cc2cc(C(=O)N)c3N(CCCO)CCc3c2)C)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f635a0>,[CH](Cc1ccc2c(c1)CCN2)NCCOc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320dd0>
DB06209,Fc1c(C(C(=O)C2CC2)N2Cc3c(sc(OC(=O)C)c3)CC2)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63610>,O=C(C1CC1)C(c1ccccc1)N1CCc2sccc2C1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320e40>
DB06210,O=C(O)c1cc(-c2c(O)c(N=NC=3C(=O)N(c4cc(C)c(C)cc4)NC=3C)ccc2)ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63680>,O=c1c(N=Nc2cccc(-c3ccccc3)c2)c[nH]n1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320eb0>
DB06211,S(=O)(=O)(NC[C@]1NC[C@@](SC2=C(C)[C@@]3C([C@](O)C)C(=O)N3C2C(=O)O)C1)N,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f636f0>,O=C1C[C]2C=C(S[C]3C[CH]NC3)CN21,<rdkit.Chem.rdchem.Mol object at 0x7a5082320f20>
DB06212,Clc1cc2[C@](O)CCCN(C(=O)c3c(C)cc(NC(=O)c4c(C)cccc4)cc3)c2cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63760>,O=C(Nc1ccc(C(=O)N2CCC[CH]c3ccccc32)cc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082320f90>
DB06213,O=C(NC)c1cn(C2=NC(=N)c3ncn([C@]4[C@](O)[C@](O)[C@@](CO)O4)c3N2)nc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f637d0>,N=c1nc(-n2cccn2)[nH]c2c1ncn2[C]1[CH][CH][CH]O1,<rdkit.Chem.rdchem.Mol object at 0x7a5082321000>
DB06216,Clc1cc2c(Oc3c(cccc3)C3C2CN(C)C3)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63840>,c1ccc2c(c1)Oc1ccccc1C1CNCC21,<rdkit.Chem.rdchem.Mol object at 0x7a5082321070>
DB06217,O(C)c1c(OC)ccc(CCO[C@]2[C@](N3C[C@](O)CC3)CCCC2)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f638b0>,[CH]1CCN([C@]2CCCC[C@]2OCCc2ccccc2)C1,<rdkit.Chem.rdchem.Mol object at 0x7a50823210e0>
DB06218,O=C(NCc1ccccc1)C(NC(=O)C)COC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63920>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082321150>
DB06228,Clc1sc(C(=O)NC[C@@]2OC(=O)N(c3ccc(N4C(=O)COCC4)cc3)C2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63990>,O=C(NC[C]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1cccs1,<rdkit.Chem.rdchem.Mol object at 0x7a50823211c0>
DB06230,Oc1c2O[C@]3C(=C)CC[C@]4(O)[C@]53c2c(cc1)C[C@]4N(CC1CC1)CC5,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63a00>,C=C1CCC2[C]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C]1O5,<rdkit.Chem.rdchem.Mol object at 0x7a5082321230>
DB06234,Clc1c(Cl)cc2NC(=NC(C)C)N([C@@]3[C@@](O)[C@@](O)[C@](CO)O3)c2c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63a70>,N=c1[nH]c2ccccc2n1[C]1[CH][CH][CH]O1,<rdkit.Chem.rdchem.Mol object at 0x7a50823212a0>
DB06237,Clc1c(OC)ccc(CN=C2C(C(=O)NCc3ncccn3)=CN=C(N3[C@](CO)CCC3)N2)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63ae0>,O=C(NCc1ncccn1)c1cnc(N2[CH]CCC2)[nH]c1=NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082321310>
DB06243,FC(F)C(N)(C(=O)O)CCCN,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63b50>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082321380>
DB06249,O(CCN1CCCCC1)c1ccc(Oc2c(-c3ccc(OC)cc3)sc3c2ccc(O)c3)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63bc0>,c1ccc(-c2sc3ccccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823213f0>
DB06261,O=C(OCCCCCC)CCC(=O)CN,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63c30>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082321460>
DB06262,O=C(O)C(N)C(O)c1cc(O)c(O)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63ca0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823214d0>
DB06267,S(=O)(=O)(NCCC1N(C)CCC1)c1cc(c(OCCC)cc1)C1=NC(=O)c2n(C)nc(CCC)c2N1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63d10>,O=c1nc(-c2cccc(S(=O)(=O)NCCC3CCCN3)c2)[nH]c2cn[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x7a5082321540>
DB06268,ClC=1C(=NS(=O)(=O)c2c(C(=O)Cc3c(C)cc4OCOc4c3)scc2)ONC=1C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63d80>,O=C(Cc1ccc2c(c1)OCO2)c1sccc1S(=O)(=O)N=c1cc[nH]o1,<rdkit.Chem.rdchem.Mol object at 0x7a50823215b0>
DB06274,O=C(NCC(=O)O)C(CN1C[C@](C)[C@](C)(c2cc(O)ccc2)CC1)Cc1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63df0>,[CH]1CN(CCCc2ccccc2)CCC1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082321620>
DB06283,S(CCC1C(=O)N[C@@](Cc2ccc(O)cc2)C(=O)N[C@@](CC(=O)O)C(=O)N[C@@]2C(=O)N[C@@]3C(=O)N[C@@]([C@](O)C)C(=O)NCC(=O)N[C@@](CO)C(=O)N[C@](C(=O)N[C@@](CCCNC(=N)N)C(=O)N[C@@](CO)C(=O)NCC(=O)N[C@@](CCCCN)C(=O)N[C@](C(=O)N)CSSC2)CSSC[C@@](C(=O)N[C@@](CO)C(=O)N[C@@](CCCNC(=N)N)C(=O)N[C@@](CC(C)C)C(=O)N1)NC(=O)[C@](CCCCN)NC(=O)[C@](C)NC(=O)CNC(=O)[C@](CCCCN)NC(=O)CNC(=O)[C@](CCCCN)NC(=O)[C@@](N)CSSC3)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63e60>,O=C1[CH]CSSC[C]2NC(=O)[C]3CSSC[CH]NC(=O)[CH]NC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[C](CSSC[C](NC(=O)[CH]NC(=O)[CH]NC(=O)CNC(=O)[CH]NC(=O)CNC(=O)[CH]N1)C(=O)N[CH]C(=O)N[CH]C(=O)N[CH]C(=O)NCC(=O)N[C](Cc1ccccc1)C(=O)N[CH]C(=O)N3)NC(=O)[CH]NC(=O)CNC(=O)[CH]NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7a5082321690>
DB06287,O=C(O[C@]1[C@](OC)C[C@](C[C@@](C)[C@]2OC(=O)C3N(C(=O)C(=O)[C@@]4(O)[C@](C)CC[C@](O4)C[C@](OC)/C(/C)=C/C=C/C=C/[C@@](C)CC(C)C(=O)C(OC)[C@](O)C(C)C=C(C)C(=O)C2)CCCC3)CC1)C(CO)(CO)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63ed0>,O=C1C=CC[CH]CC(=O)CC[CH]/C=C/C=C/C=C/[CH]C[C]2CC[CH]C(O2)C(=O)C(=O)N2CCCCC2C(=O)O[C]([CH]C[C]2C[CH][CH]CC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7a5082321700>
DB06288,S(=O)(=O)(CC)c1c(N)cc(OC)c(C(=O)NCC2N(CC)CCC2)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f63f40>,O=C(NCC1CCCN1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082321770>
DB06290,S(=O)(=O)(NC(=O)[C@]12NC(=O)C3C(C(=O)N(C)CCCC/C=C\[C@]1C2)C[C@](Oc1c2c(c(C)c(OC)cc2)nc(-c2scc(C(C)C)n2)c1)C3)C1CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f64040>,O=C1NCCCC/C=C\[C]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2C[C](Oc3cc(-c4nccs4)nc4ccccc34)CC12,<rdkit.Chem.rdchem.Mol object at 0x7a50823217e0>
DB06292,Clc1c(Cc2ccc(OCC)cc2)cc([C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f640b0>,[CH]1[CH][CH][C](c2cccc(Cc3ccccc3)c2)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a5082321850>
DB06335,O=C(C(N)C12CC3(O)CC(C1)CC(C3)C2)N1[C@](C#N)C[C@]2[C@@]1C2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f64120>,O=C(CC12CC3CC(CC(C3)C1)C2)N1[CH]C[C]2C[C]21,<rdkit.Chem.rdchem.Mol object at 0x7a50823218c0>
DB06401,O(CCN1CCCCCC1)c1ccc(Cn2c(c(C)c3c2ccc(O)c3)-c2ccc(O)cc2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f64190>,c1ccc(-c2cc3ccccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082321930>
DB06402,Clc1c2Oc3c(O[C@]4[C@](O[C@@]5O[C@@](C)[C@@](O)[C@](NCCNCCCCCCCCCC)(C)C5)[C@@](O)[C@](O)[C@@](CO)O4)c4Oc5c(Cl)cc([C@@](O)C6=C(O)NC(=C(O)O)c7c(c(O)c(CNC[P+]([OH0])(=O)[O-])c(O)c7)-c7c(O)ccc(c7)C(=C(O)N6)NC(=O)[C@](NC(=O)[C@](CC(=O)N)NC(=O)[C@](NC(=O)[C@](NC)CC(C)C)[C@](O)c(c1)cc2)c(c3)c4)cc5,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f64200>,C=c1[nH]cc2[nH]cc(c3cccc(c3)c3ccccc13)NC(=O)[C]1NC(=O)[CH]NC(=O)[CH][CH]c3ccc(cc3)Oc3cc1cc(c3O[C@]1O[CH][CH][CH][C@]1O[C]1CC[CH][CH]O1)Oc1ccc(cc1)[CH]2,<rdkit.Chem.rdchem.Mol object at 0x7a50823219a0>
DB06403,O=C(O)C(Oc1nc(C)cc(C)n1)C(OC)(c1ccccc1)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f64270>,c1ccc(C(COc2ncccn2)c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082321a10>
DB06410,O[C@@]1C(=C)/C(=C\C=C/2\[C@]3[C@@](C)([C@@]([C@@](/C=C/[C@@](C(C)C)C)C)CC3)CCC\2)/C[C@@](O)C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f642e0>,C=C1[CH]C[CH]C/C1=C/C=C1\CCCC2[CH]CC[C]12,<rdkit.Chem.rdchem.Mol object at 0x7a5082321a80>
DB06412,O=CC1C(=O)C[C@]2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)([C@](O)(C)CC4)CC3)CC2)C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f64350>,O=C1CCC2[C](CC[C]3[C]4CCCC4CC[C]32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a5082321af0>
